soc,charge_MW,discharge_MW,import_MW,export_MW,net_MW,objective_cost,run_id,prices_buy,prices_buy_forecast,demand_MW,demand_MW_forecast,profit_step,profit_daily
0.0,0.0,0.0,26.28946088,0.0,26.28946088,45448.36570976702,6,49.3,58.93256578,28.95,26.28946088,0.0,801.2357314736842
0.0,0.0,0.0,26.53235762,0.0,26.53235762,45448.36570976702,6,48.83,56.86903208,28.93,26.53235762,0.0,801.2357314736842
0.2375,12.36,0.0,40.40463667,0.0,40.40463667,45448.36570976702,6,48.76,50.87701071,29.64,28.04463667,-602.6736,801.2357314736842
0.475,12.36,0.0,37.00333333,0.0,37.00333333,45448.36570976702,6,53.96,55.07798546,32.51,24.64333333,-666.9456,801.2357314736842
0.7124999999999999,12.359999999999996,0.0,41.89121555999999,0.0,41.89121555999999,45448.36570976702,6,59.94,59.5156882,37.28,29.53121556,-740.8583999999997,801.2357314736842
0.7124999999999999,0.0,0.0,32.02752119,0.0,32.02752119,45448.36570976702,6,60.41,58.24318829,42.0,32.02752119,0.0,801.2357314736842
0.4499999999999999,0.0,12.3291,23.167361740000004,0.0,23.167361740000004,45448.36570976702,6,60.49,59.58896698,43.7,35.49646174,745.7872590000001,801.2357314736842
0.4499999999999999,0.0,0.0,38.03464646,0.0,38.03464646,45448.36570976702,6,58.84,58.07299075,44.0,38.03464646,0.0,801.2357314736842
0.4499999999999999,0.0,0.0,38.4563203,0.0,38.4563203,45448.36570976702,6,58.59,56.82614584,44.15,38.4563203,0.0,801.2357314736842
0.4499999999999999,0.0,0.0,36.47822612,0.0,36.47822612,45448.36570976702,6,51.03,55.73858396,42.79,36.47822612,0.0,801.2357314736842
0.6875,12.36,0.0,43.846666670000005,0.0,43.846666670000005,45448.36570976702,6,50.04,51.61442333,42.69,31.48666667,-618.4943999999999,801.2357314736842
0.925,12.36,0.0,44.328947369999995,0.0,44.328947369999995,45448.36570976702,6,52.7,50.17925787,43.43,31.96894737,-651.372,801.2357314736842
1.0,3.903157894736839,0.0,34.65048800473684,0.0,34.65048800473684,45448.36570976702,6,56.18,52.24647967,43.68,30.74733011,-219.27941052631562,801.2357314736842
1.0,0.0,0.0,32.52949043,0.0,32.52949043,45448.36570976702,6,62.33,57.22137816,43.87,32.52949043,0.0,801.2357314736842
1.0,0.0,0.0,36.52831254,0.0,36.52831254,45448.36570976702,6,58.05,59.76857143,43.48,36.52831254,0.0,801.2357314736842
1.0,0.0,0.0,35.49834381,0.0,35.49834381,45448.36570976702,6,59.5,64.18298913,42.94,35.49834381,0.0,801.2357314736842
0.736842105263158,0.0,12.359999999999996,23.725914600000007,0.0,23.725914600000007,45448.36570976702,6,60.55,66.01875,41.66,36.0859146,748.3979999999997,801.2357314736842
0.4736842105263159,0.0,12.359999999999998,22.37076923,0.0,22.37076923,45448.36570976702,6,60.06,69.16416306,40.67,34.73076923,742.3415999999999,801.2357314736842
0.2105263157894737,0.0,12.359999999999998,25.589864580000004,0.0,25.589864580000004,45448.36570976702,6,59.49,72.93348243,39.89,37.94986458,735.2963999999998,801.2357314736842
0.2105263157894737,0.0,0.0,34.40067732,0.0,34.40067732,45448.36570976702,6,55.55,73.62135115,37.19,34.40067732,0.0,801.2357314736842
0.2105263157894737,0.0,0.0,32.26496933,0.0,32.26496933,45448.36570976702,6,48.04,68.00196775,34.27,32.26496933,0.0,801.2357314736842
