prices_buy,prices_buy_forecast,demand_MW,demand_MW_forecast,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step,profit_daily
45.84,58.08710253,40.85,40.68863551,0.47490547263681593,12.56,0.0,53.24863551,0.0,-575.7504,1223.7381627105249
44.7,57.95997732,40.97,41.58324324,0.7123582089552238,12.56,0.0,54.143243240000004,0.0,-561.432,1223.7381627105249
50.48,55.26834458,42.04,42.51081081,0.9498109452736319,2.6547368421052626,0.0,45.16554765210527,0.0,-134.01111578947365,1223.7381627105249
53.64,59.85145432,42.49,41.09642426,1.0,0.0,0.0,41.09642426,0.0,0.0,1223.7381627105249
54.94,64.72125603,42.69,42.5380694,1.0,0.0,12.56,29.978069399999995,0.0,690.0464,1223.7381627105249
56.33,64.09333333,42.18,42.00720578,0.7368944749934537,0.0,12.56,29.447205779999997,0.0,707.5048,1223.7381627105249
57.58,66.38007488,41.38,39.43189635,0.47378894998690746,0.0,12.56,26.87189635,0.0,723.2048,1223.7381627105249
60.95,69.96826087,40.48,37.60614074,0.2106834249803612,0.0,10.057499999999992,27.54864074000001,0.0,613.0046249999996,1223.7381627105249
61.81,68.80964766,39.71,40.808,0.0,12.56,0.0,53.368,0.0,-776.3336,1223.7381627105249
57.94,65.94926857,38.96,37.73961867,0.23745273631840796,12.56,0.0,50.29961867,0.0,-727.7264,1223.7381627105249
52.94,66.19534546,35.95,34.29794821,0.47490547263681593,0.0,12.56,21.73794821,0.0,664.9264,1223.7381627105249
45.68,59.63213849,32.5,32.13597485,0.21179994763026966,0.0,10.110799999999996,22.02517485,0.0,461.8613439999998,1223.7381627105249
58.65,65.54500765,32.23,29.13636063,0.5,0.0,12.56,16.576360629999996,0.0,736.644,1159.2445094210511
54.32,64.16627348,30.56,27.5146893,0.23689447499345373,0.0,11.308749999999998,16.205939300000004,0.0,614.2912999999999,1159.2445094210511
52.98,60.55621394,29.43,27.26492727,0.0,12.56,0.0,39.82492727,0.0,-665.4288,1159.2445094210511
49.3,58.93256578,28.95,26.28946088,0.23745273631840796,12.56,0.0,38.84946088,0.0,-619.208,1159.2445094210511
48.83,56.86903208,28.93,26.53235762,0.47490547263681593,12.56,0.0,39.09235762,0.0,-613.3048,1159.2445094210511
48.76,50.87701071,29.64,28.04463667,0.7123582089552238,12.56,0.0,40.60463667,0.0,-612.4256,1159.2445094210511
53.96,55.07798546,32.51,24.64333333,0.9498109452736319,0.0,12.56,12.08333333,0.0,677.7376,1159.2445094210511
59.94,59.5156882,37.28,29.53121556,0.6867054202670856,0.0,12.56,16.971215559999997,0.0,752.8464,1159.2445094210511
60.41,58.24318829,42.0,32.02752119,0.4235998952605393,0.0,12.56,19.46752119,0.0,758.7496,1159.2445094210511
60.49,59.58896698,43.7,35.49646174,0.16049437025399305,0.0,7.661599999999992,27.834861740000008,0.0,463.4501839999995,1159.2445094210511
58.84,58.07299075,44.0,38.03464646,2.7755575615628914e-17,12.56,0.0,50.59464646,0.0,-739.0304000000001,1159.2445094210511
58.59,56.82614584,44.15,38.4563203,0.237452736318408,12.56,0.0,51.016320300000004,0.0,-735.8904000000001,1159.2445094210511
