method,day_index,hour,prices_actual,prices_forecast,prices_bias_corrected,actual_demand,forecast_demand,demand_bias_corrected,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step,profit_step_system,day
bias_corrected_det,42,1,37.22,44.19805599096154,44.27076269192308,22.34,25.298692827032966,25.298767594065932,0.2368421052631579,10.7825,0.0,36.081192827032964,0.0,-401.32465,-1342.9419970221668,42
bias_corrected_det,42,2,35.4,39.4895188467033,39.53349638340659,21.69,23.506521123818683,23.529694327637365,0.47434210526315795,10.7825,0.0,34.289021123818685,0.0,-381.70050000000003,-1213.8313477831814,42
bias_corrected_det,42,3,34.46,41.936071345631866,41.98913904126373,21.46,23.814512832857144,23.819807365714286,0.7118421052631579,10.7825,0.0,34.597012832857146,0.0,-371.56495,-1192.2130622202574,42
bias_corrected_det,42,4,35.4,44.74165426021978,44.741918390439565,21.95,23.40829910510989,23.41799020021978,0.9493421052631579,2.299868421052633,0.0,25.708167526162523,0.0,-81.41534210526319,-910.0691304261533,42
bias_corrected_det,42,5,39.15,47.65916578376373,47.727790837527465,24.1,25.423119547142857,25.423330454285715,1.0,0.0,0.0,25.423119547142857,0.0,0.0,-995.3151302706428,42
bias_corrected_det,42,6,49.23,57.387030072692305,57.38817587538461,29.96,30.730200386153847,30.73569489230769,1.0,0.0,0.0,30.730200386153847,0.0,0.0,-1512.8477650103537,42
bias_corrected_det,42,7,56.77,64.46258466667582,64.44806169335165,36.27,33.53425564788462,33.51287233576924,1.0,0.0,0.0,33.53425564788462,0.0,0.0,-1903.73969313041,42
bias_corrected_det,42,8,60.01,68.86411881027473,68.87644238054946,40.41,29.259146511346156,29.27899877269231,1.0,0.0,10.7825,18.476646511346154,0.0,647.057825,-1108.7835571458827,42
bias_corrected_det,42,9,60.51,71.58757617211538,71.60055688423076,41.5,37.57584731505494,37.57678544010989,0.736842105263158,0.0,10.7825,26.793347315054945,0.0,652.449075,-1621.2654460339747,42
bias_corrected_det,42,10,59.38,67.09896560942309,67.05950224884617,41.22,36.707298368324174,36.67153149664835,0.4736842105263159,0.0,0.0,36.707298368324174,0.0,0.0,-2179.6793771110897,42
bias_corrected_det,42,11,56.12,64.60987293403846,64.55780434807693,40.8,37.024485996208796,37.00814832241759,0.4736842105263159,0.0,0.0,37.024485996208796,0.0,0.0,-2077.8141541072373,42
bias_corrected_det,42,12,53.45,61.17755478695055,61.1803936739011,38.73,34.197701293076925,34.21071968615385,0.4736842105263159,10.7825,0.0,44.980201293076924,0.0,-576.3246250000001,-2404.1917591149618,42
bias_corrected_det,42,13,52.14,59.229498458406596,59.13569631681319,38.7,36.538077434368134,36.543514418736265,0.7111842105263159,10.7825,0.0,47.32057743436813,0.0,-562.19955,-2467.2949074279545,42
bias_corrected_det,42,14,54.0,62.14777171593406,62.16439654186813,40.25,37.37845656126374,37.386800132527476,0.9486842105263158,2.329736842105263,0.0,39.708193403369,0.0,-125.8057894736842,-2144.242443781926,42
bias_corrected_det,42,15,58.03,64.54646603005494,64.5542657701099,41.21,33.83182173815934,33.85949612631868,1.0,0.0,0.0,33.83182173815934,0.0,0.0,-1963.2606154653865,42
bias_corrected_det,42,16,60.81,71.31094815681318,71.24266293362636,42.75,38.221376839862636,38.259024189725274,1.0,0.0,8.626,29.595376839862638,0.0,524.54706,-1799.6948656320471,42
bias_corrected_det,42,17,70.85,74.84170329634615,74.8434065926923,44.01,38.647962266895604,38.67028797379121,0.7894736842105263,0.0,10.7825,27.865462266895605,0.0,763.940125,-1974.2680016095535,42
bias_corrected_det,42,18,66.9,71.27867742667581,71.28078990335163,43.04,38.774702325934065,38.78035322186813,0.5263157894736842,0.0,0.0,38.774702325934065,0.0,0.0,-2594.0275856049893,42
bias_corrected_det,42,19,63.95,74.53354971472527,74.54597039945054,42.01,37.95810517873626,37.96214218747252,0.5263157894736842,0.0,10.7825,27.175605178736262,0.0,689.540875,-1737.879951180184,42
bias_corrected_det,42,20,59.06,75.70006418164834,75.71071447329669,39.76,38.4525354085989,38.4590708171978,0.2631578947368421,0.0,10.7825,27.6700354085989,0.0,636.8144500000001,-1634.192291231851,42
bias_corrected_det,42,21,52.79,70.50014173131868,70.50915420263736,36.75,35.090693200494506,35.09708407098901,0.0,0.0,0.0,35.090693200494506,0.0,0.0,-1852.437694054105,42
bias_corrected_det,42,22,49.77,64.80949951483517,64.82577924967033,33.09,31.833593523104394,31.84161305620879,0.0,0.0,0.0,31.833593523104394,0.0,0.0,-1584.3579496449058,42
bias_corrected_det,42,23,47.43,58.849219490302204,58.849219490604405,29.79,28.523624369697803,28.523624369395606,0.0,0.0,0.0,28.523624369697803,0.0,0.0,-1352.8755038547667,42
bias_corrected_det,43,0,46.61,52.09896445313187,52.11696637626374,28.23,27.888911239065934,27.892058628131867,0.5,0.0,10.7825,17.106411239065935,0.0,502.57232500000003,-797.3298278528632,43
bias_corrected_det,43,1,43.96,46.65197559096154,46.72468229192308,26.74,26.048616947032965,26.04869171406593,0.2368421052631579,2.2998684210526275,0.0,28.34848536808559,0.0,-101.1022157894735,-1246.1994167810426,43
bias_corrected_det,43,2,40.41,46.5155589167033,46.559536453406594,25.88,26.157229753818683,26.180402957637366,0.2874999999999999,10.7825,0.0,36.93972975381868,0.0,-435.720825,-1492.7344793518128,43
bias_corrected_det,43,3,40.28,45.32800463563187,45.38107233126374,25.59,25.669531832857142,25.674826365714285,0.5249999999999999,10.7825,0.0,36.452031832857145,0.0,-434.31910000000005,-1468.2878422274857,43
bias_corrected_det,43,4,39.54,46.22182072021978,46.222084850439565,26.05,26.31842780510989,26.32811890021978,0.7625,10.7825,0.0,37.10092780510989,0.0,-426.34005,-1466.970685414045,43
bias_corrected_det,43,5,43.78,49.217165903763735,49.28579095752747,27.68,27.619701607142858,27.619912514285716,1.0,0.0,0.0,27.619701607142858,0.0,0.0,-1209.1905363607143,43
bias_corrected_det,43,6,55.55,52.592969312692304,52.59411511538461,33.05,33.24882783615384,33.25432234230769,1.0,0.0,0.0,33.24882783615384,0.0,0.0,-1846.972386298346,43
bias_corrected_det,43,7,61.2,54.97810737667582,54.963584403351646,39.06,36.75786001788462,36.736476705769235,1.0,0.0,0.0,36.75786001788462,0.0,0.0,-2249.5810330945387,43
bias_corrected_det,43,8,64.77,69.37108485027473,69.38340842054946,43.47,40.55133164134615,40.571183902692304,1.0,0.0,10.7825,29.768831641346154,0.0,698.382525,-1928.1272254099902,43
bias_corrected_det,43,9,61.09,66.26638654211538,66.27936725423076,44.15,39.452591925054946,39.45353005010989,0.7368421052631579,0.0,10.7825,28.670091925054948,0.0,658.702925,-1751.455915701607,43
bias_corrected_det,43,10,52.11,57.56055098942308,57.52108762884615,43.27,38.50042103832418,38.46465416664835,0.47368421052631576,0.0,0.0,38.50042103832418,0.0,0.0,-2006.256940307073,43
bias_corrected_det,43,11,48.74,54.213747154038465,54.16167856807693,42.53,37.8730552162088,37.85671754241759,0.47368421052631576,0.0,0.0,37.8730552162088,0.0,0.0,-1845.932711238017,43
bias_corrected_det,43,12,45.44,51.44045793695055,51.4432968239011,40.02,36.725932733076924,36.73895112615385,0.47368421052631576,10.7825,0.0,47.50843273307692,0.0,-489.9568,-2158.7831833910154,43
bias_corrected_det,43,13,44.16,48.23317785840659,48.139375716813184,39.5,36.538077434368134,36.543514418736265,0.7111842105263158,10.7825,0.0,47.32057743436813,0.0,-476.1552,-2089.6766995016965,43
bias_corrected_det,43,14,46.2,52.919761015934064,52.93638584186813,40.68,37.37845656126374,37.386800132527476,0.9486842105263158,0.0,0.0,37.37845656126374,0.0,0.0,-1726.884693130385,43
bias_corrected_det,43,15,54.26,62.04501793005494,62.05281767010988,41.45,36.37998703815934,36.40766142631868,0.9486842105263158,0.0,10.7825,25.597487038159343,0.0,585.05845,-1388.919646690526,43
bias_corrected_det,43,16,58.01,58.26534950681319,58.197064283626375,42.53,41.17903777986264,41.21668512972528,0.6855263157894738,0.0,0.0,41.17903777986264,0.0,0.0,-2388.7959816098314,43
bias_corrected_det,43,17,67.0,54.72836996634616,54.730073262692315,44.12,43.189056626895606,43.211382333791214,0.6855263157894738,0.0,0.0,43.189056626895606,0.0,0.0,-2893.6667940020056,43
bias_corrected_det,43,18,79.57,65.83969969667582,65.84181217335164,46.27,42.61705089593407,42.62270179186814,0.6855263157894738,0.0,10.7825,31.834550895934072,0.0,857.963525,-2533.075214789474,43
bias_corrected_det,43,19,79.02,74.53354971472527,74.54597039945054,44.97,42.44142051873626,42.44545752747252,0.42236842105263167,0.0,10.7825,31.65892051873626,0.0,852.03315,-2501.6878993905393,43
bias_corrected_det,43,20,66.55,55.470823011648356,55.48147330329671,42.1,40.4874969485989,40.4940323571978,0.15921052631578958,0.0,0.0,40.4874969485989,0.0,0.0,-2694.442921929257,43
bias_corrected_det,43,21,59.04,58.482683101318685,58.49169557263737,38.2,38.29925333049451,38.305644200989015,0.15921052631578958,0.0,6.5234125000000045,31.775840830494502,0.0,385.14227400000027,-1876.0456426323954,43
bias_corrected_det,43,22,53.65,55.833910834835166,55.85019056967033,34.34,33.9526647931044,33.96068432620879,0.0,0.0,0.0,33.9526647931044,0.0,0.0,-1821.5604661500508,43
bias_corrected_det,43,23,49.04,52.7605418103022,52.7605418106044,30.55,31.067711729697802,31.067711729395604,0.0,0.0,0.0,31.067711729697802,0.0,0.0,-1523.5605832243803,43
bias_corrected_det,44,0,47.67,53.15529878313187,53.17330070626374,28.66,27.593699499065934,27.596846888131868,0.5,0.0,10.7825,16.811199499065935,0.0,514.0017750000001,-801.3898801204732,44
bias_corrected_det,44,1,47.16,47.26908307096154,47.34178977192308,27.08,25.802845467032967,25.802920234065933,0.2368421052631579,10.7825,0.0,36.585345467032965,0.0,-508.5027,-1725.3648922252746,44
bias_corrected_det,44,2,44.62,47.77432354670329,47.81830108340659,26.13,25.896474713818684,25.919647917637366,0.47434210526315795,2.2998684210526252,0.0,28.19634313487131,0.0,-102.62012894736813,-1258.1208306779577,44
bias_corrected_det,44,3,42.0,45.743768095631864,45.79683579126373,25.85,25.309867572857144,25.315162105714286,0.5249999999999999,10.7825,0.0,36.09236757285714,0.0,-452.865,-1515.87943806,44
bias_corrected_det,44,4,42.6,46.30361617021978,46.303880300439566,26.22,25.82398951510989,25.83368061021978,0.7625,10.7825,0.0,36.606489515109885,0.0,-459.33450000000005,-1559.4364533436813,44
bias_corrected_det,44,5,47.11,49.146957483763735,49.21558253752747,27.69,26.615859547142858,26.616070454285715,1.0,0.0,0.0,26.615859547142858,0.0,0.0,-1253.8731432659,44
bias_corrected_det,44,6,62.39,54.589560452692304,54.59070625538461,33.18,33.71216117615384,33.71765568230769,1.0,0.0,0.0,33.71216117615384,0.0,0.0,-2103.3017357802382,44
bias_corrected_det,44,7,63.05,61.50975978667582,61.495236813351646,38.97,37.39878542788462,37.377402115769236,1.0,0.0,10.7825,26.61628542788462,0.0,679.836625,-1678.1567962281251,44
bias_corrected_det,44,8,65.57,67.45557373027474,67.46789730054947,42.98,39.44835680134615,39.4682090626923,0.736842105263158,0.0,10.7825,28.665856801346152,0.0,707.008525,-1879.620230464267,44
bias_corrected_det,44,9,64.14,64.94572785211538,64.95870856423076,43.66,39.24650397505494,39.247442100109886,0.4736842105263159,0.0,10.7825,28.464003975054943,0.0,691.58955,-1825.6812149600241,44
bias_corrected_det,44,10,53.07,54.65758487942308,54.61812151884615,42.6,39.08557727832417,39.04981040664835,0.21052631578947378,0.0,0.0,39.08557727832417,0.0,0.0,-2074.271586160664,44
bias_corrected_det,44,11,49.74,54.494498974038464,54.44243038807693,41.71,38.72100611620879,38.704668442417585,0.21052631578947378,0.0,0.0,38.72100611620879,0.0,0.0,-1925.9828442202254,44
bias_corrected_det,44,12,45.38,51.64790333695055,51.6507422239011,39.14,36.671294203076926,36.68431259615385,0.21052631578947378,10.7825,0.0,47.453794203076924,0.0,-489.30985000000004,-2153.453180935631,44
bias_corrected_det,44,13,44.77,48.72695071840659,48.633148576813184,38.76,36.538077434368134,36.543514418736265,0.4480263157894738,10.7825,0.0,47.32057743436813,0.0,-482.73252500000007,-2118.5422517366615,44
bias_corrected_det,44,14,49.16,54.003832365934066,54.02045719186813,40.16,37.37845656126374,37.386800132527476,0.6855263157894738,10.7825,0.0,48.16095656126374,0.0,-530.0677,-2367.5926245517253,44
bias_corrected_det,44,15,58.05,62.08374143005494,62.091541170109885,41.07,34.66888055815934,34.69655494631868,0.9230263157894738,0.0,10.7825,23.88638055815934,0.0,625.924125,-1386.6043914011495,44
bias_corrected_det,44,16,65.31,60.313952146813186,60.24566692362637,42.19,38.57056973986264,38.60821708972528,0.6598684210526318,0.0,5.47211875000001,33.098450989862634,0.0,357.38407556250064,-2161.659834147929,44
bias_corrected_det,44,17,70.53,57.853364186346155,57.85506748269231,43.83,40.947824996895605,40.97015070379121,0.5263157894736842,0.0,0.0,40.947824996895605,0.0,0.0,-2888.0500970310472,44
bias_corrected_det,44,18,84.18,69.01167882667582,69.01379130335164,45.65,41.29119883593407,41.296849731868136,0.5263157894736842,0.0,10.7825,30.50869883593407,0.0,907.6708500000001,-2568.2222680089303,44
bias_corrected_det,44,19,80.0,74.53354971472527,74.54597039945054,44.57,41.70221966873626,41.706256677472524,0.2631578947368421,0.0,10.7825,30.919719668736263,0.0,862.6,-2473.577573498901,44
bias_corrected_det,44,20,70.2,54.02558080164835,54.036231093296706,41.94,40.4874969485989,40.4940323571978,0.0,0.0,0.0,40.4874969485989,0.0,0.0,-2842.222285791643,44
bias_corrected_det,44,21,64.21,49.446019911318686,49.45503238263737,38.37,36.5070863404945,36.51347721098901,0.0,0.0,0.0,36.5070863404945,0.0,0.0,-2344.120013923152,44
bias_corrected_det,44,22,58.33,54.183877314835165,54.20015704967033,34.45,33.124564423104395,33.13258395620879,0.0,0.0,0.0,33.124564423104395,0.0,0.0,-1932.1558427996792,44
bias_corrected_det,44,23,51.86,52.7787272003022,52.7787272006044,30.93,30.559479779697803,30.559479779395605,0.0,0.0,0.0,30.559479779697803,0.0,0.0,-1584.8146213751281,44
bias_corrected_det,45,0,48.0,51.56715153313187,51.58515345626374,28.28,26.763560039065933,26.766707428131866,0.5,0.0,10.7825,15.981060039065932,0.0,517.5600000000001,-767.0908818751648,45
bias_corrected_det,45,1,47.1,46.01255476096154,46.08526146192308,26.66,25.535496337032967,25.535571104065934,0.2368421052631579,2.2998684210526275,0.0,27.835364758085596,0.0,-108.32380263157876,-1311.0456801058317,45
bias_corrected_det,45,2,45.3,44.7156327267033,44.75961026340659,25.8,24.306200473818684,24.329373677637367,0.2874999999999999,10.7825,0.0,35.08870047381868,0.0,-488.44725,-1589.5181314639863,45
bias_corrected_det,45,3,44.18,43.57191898563187,43.624986681263735,25.59,24.036971902857143,24.042266435714286,0.5249999999999999,10.7825,0.0,34.819471902857146,0.0,-476.37085,-1538.3242686682286,45
bias_corrected_det,45,4,45.77,44.53400967021978,44.534273800439564,25.86,24.12267713510989,24.13236823021978,0.7625,10.7825,0.0,34.90517713510989,0.0,-493.51502500000004,-1597.6099574739796,45
bias_corrected_det,45,5,49.04,48.05098934376373,48.119614397527464,27.43,25.54258605714286,25.542796964285717,1.0,0.0,0.0,25.54258605714286,0.0,0.0,-1252.6084202422858,45
bias_corrected_det,45,6,60.57,58.00637266269231,58.007518465384614,32.71,24.955494506153848,24.960989012307692,1.0,0.0,0.0,24.955494506153848,0.0,0.0,-1511.5543022377385,45
bias_corrected_det,45,7,65.87,61.925424096675826,61.91090112335165,38.54,36.893176207884615,36.87179289576923,1.0,0.0,10.7825,26.110676207884616,0.0,710.243275,-1719.9102418133598,45
bias_corrected_det,45,8,67.38,66.99336876027473,67.00569233054946,42.72,38.64729981134615,38.6671520726923,0.736842105263158,0.0,10.7825,27.864799811346153,0.0,726.52485,-1877.5302112885036,45
bias_corrected_det,45,9,64.59,65.08296221211538,65.09594292423076,43.25,37.408143775054945,37.40908190010989,0.4736842105263159,0.0,10.7825,26.625643775054947,0.0,696.441675,-1719.7503314307992,45
bias_corrected_det,45,10,52.86,54.21414295942308,54.174679598846154,42.21,35.57806289832418,35.54229602664835,0.21052631578947378,0.0,0.0,35.57806289832418,0.0,0.0,-1880.656404805416,45
bias_corrected_det,45,11,48.08,53.09260605403846,53.04053746807693,40.93,36.371680326208796,36.35534265241759,0.21052631578947378,10.7825,0.0,47.154180326208795,0.0,-518.4226,-2267.1729900841187,45
bias_corrected_det,45,12,44.11,51.04723917695055,51.0500780639011,38.36,34.575728163076924,34.58874655615385,0.4480263157894738,10.7825,0.0,45.35822816307692,0.0,-475.616075,-2000.7514442733232,45
bias_corrected_det,45,13,43.45,50.03363404840659,49.93983190681318,37.72,36.538077434368134,36.543514418736265,0.6855263157894738,10.7825,0.0,47.32057743436813,0.0,-468.49962500000004,-2056.0790895232954,45
bias_corrected_det,45,14,44.87,54.00873499593406,54.02535982186813,38.89,37.37845656126374,37.386800132527476,0.9230263157894738,3.4946052631578897,0.0,40.873061824421626,0.0,-156.8029381578945,-1833.9742840617982,45
bias_corrected_det,45,15,53.0,57.57911845005494,57.586918190109884,39.85,34.61832085815934,34.645995246318684,1.0,0.0,0.0,34.61832085815934,0.0,0.0,-1834.7710054824452,45
bias_corrected_det,45,16,58.38,60.03273521681319,59.964449993626374,40.86,38.219401779862636,38.257049129725274,1.0,0.0,8.626,29.59340177986264,0.0,503.58588,-1727.662795908381,45
bias_corrected_det,45,17,63.8,57.853364186346155,57.85506748269231,42.65,40.92822322689561,40.95054893379122,0.7894736842105263,0.0,0.0,40.92822322689561,0.0,0.0,-2611.2206418759397,45
bias_corrected_det,45,18,73.94,69.01167882667582,69.01379130335164,44.66,41.42693216593407,41.43258306186814,0.7894736842105263,0.0,10.7825,30.64443216593407,0.0,797.25805,-2265.849314349165,45
bias_corrected_det,45,19,71.42,74.53354971472527,74.54597039945054,43.42,41.67122249873626,41.675259507472525,0.5263157894736842,0.0,10.7825,30.888722498736264,0.0,770.0861500000001,-2206.072560859744,45
bias_corrected_det,45,20,66.79,64.85793722164834,64.86858751329669,40.81,40.4874969485989,40.4940323571978,0.2631578947368421,0.0,10.7825,29.704996948598904,0.0,720.1631750000001,-1983.9967461969209,45
bias_corrected_det,45,21,60.87,57.79772045131868,57.806732922637366,37.04,36.537369670494506,36.54376054098901,0.0,0.0,0.0,36.537369670494506,0.0,0.0,-2224.0296918430004,45
bias_corrected_det,45,22,55.62,55.72679794483516,55.74307767967033,33.16,33.1961894931044,33.204209026208794,0.0,0.0,0.0,33.1961894931044,0.0,0.0,-1846.3720596064666,45
bias_corrected_det,45,23,49.99,52.8231248203022,52.8231248206044,29.7,30.5539008596978,30.553900859395604,0.0,0.0,0.0,30.5539008596978,0.0,0.0,-1527.389503976293,45
bias_corrected_det,46,0,50.09,54.88291450313187,54.90091642626374,28.12,27.169463639065935,27.17261102813187,0.5,0.0,8.706868750000003,18.46259488906593,0.0,436.1270556875002,-924.7913779933125,46
bias_corrected_det,46,1,47.96,52.58748229096154,52.66018899192308,26.4,25.448658477032968,25.448733244065934,0.2874999999999999,0.0,0.0,25.448658477032968,0.0,0.0,-1220.5176605585011,46
bias_corrected_det,46,2,46.11,49.791943816703295,49.83592135340659,25.4,24.215008163818684,24.238181367637367,0.2874999999999999,0.0,0.0,24.215008163818684,0.0,0.0,-1116.5540264336796,46
bias_corrected_det,46,3,46.15,46.54156680563187,46.594634501263734,25.03,24.317871012857143,24.323165545714286,0.2874999999999999,10.7825,0.0,35.10037101285714,0.0,-497.612375,-1619.882122243357,46
bias_corrected_det,46,4,46.14,47.07997156021978,47.080235690439565,24.98,24.20478700510989,24.21447810021978,0.5249999999999999,10.7825,0.0,34.98728700510989,0.0,-497.50455000000005,-1614.3134224157704,46
bias_corrected_det,46,5,46.91,49.13174241376373,49.200367467527464,25.56,25.83370541714286,25.833916324285717,0.7625,10.7825,0.0,36.61620541714286,0.0,-505.807075,-1717.6661961181712,46
bias_corrected_det,46,6,54.4,58.52262455269231,58.52377035538461,28.36,30.217494506153848,30.222989012307693,1.0,0.0,0.0,30.217494506153848,0.0,0.0,-1643.8317011347692,46
bias_corrected_det,46,7,59.32,55.81829583667582,55.80377286335165,31.55,31.570543357884613,31.549160045769227,1.0,0.0,0.0,31.570543357884613,0.0,0.0,-1872.7646319897153,46
bias_corrected_det,46,8,59.76,63.74700974027473,63.75933331054945,33.84,30.528218611346155,30.54807087269231,1.0,0.0,10.7825,19.745718611346156,0.0,644.3622,-1180.0041442140462,46
bias_corrected_det,46,9,57.75,64.65914993211538,64.67213064423076,34.96,28.717685185054943,28.718623310109887,0.7368421052631579,0.0,10.7825,17.93518518505494,0.0,622.689375,-1035.7569444369228,46
bias_corrected_det,46,10,51.05,53.18563394942308,53.146170588846154,34.23,27.600327458324173,27.564560586648348,0.47368421052631576,2.3297368421052607,0.0,29.930064300429436,0.0,-118.93306578947355,-1527.9297825369226,46
bias_corrected_det,46,11,45.86,53.736228754038464,53.68416016807693,33.1,30.31140713620879,30.29506946241758,0.5249999999999999,0.0,0.0,30.31140713620879,0.0,0.0,-1390.081131266535,46
bias_corrected_det,46,12,41.96,53.01933011695055,53.0221690039011,31.19,29.022699903076923,29.035718296153846,0.5249999999999999,10.7825,0.0,39.805199903076925,0.0,-452.43370000000004,-1670.226187933108,46
bias_corrected_det,46,13,40.8,46.190421188406596,46.09661904681319,29.72,27.984499484368133,27.989936468736264,0.7625,10.7825,0.0,38.76699948436813,0.0,-439.926,-1581.6935789622196,46
bias_corrected_det,46,14,41.46,55.51578964593406,55.53241447186813,29.58,28.965402391263734,28.973745962527467,1.0,0.0,0.0,28.965402391263734,0.0,0.0,-1200.9055831417945,46
bias_corrected_det,46,15,45.0,66.44267188005495,66.4504716201099,29.93,30.94935265815934,30.977027046318682,1.0,0.0,10.7825,20.166852658159343,0.0,485.21250000000003,-907.5083696171704,46
bias_corrected_det,46,16,53.72,59.170098196813186,59.10181297362637,30.99,32.56489919986264,32.602546549725275,0.7368421052631579,1.1648684210526314,0.0,33.72976762091527,0.0,-62.57673157894736,-1811.9631165955682,46
bias_corrected_det,46,17,66.28,51.801703296346155,51.80340659269231,34.05,34.196504236895606,34.218829943791214,0.7625,10.7825,0.0,44.979004236895605,0.0,-714.6641000000001,-2981.2084008214406,46
bias_corrected_det,46,18,73.79,71.82526854667582,71.82738102335163,37.4,36.641090415934066,36.64674131186813,1.0,0.0,10.7825,25.858590415934067,0.0,795.6406750000001,-1908.105386791775,46
bias_corrected_det,46,19,73.67,74.53354971472527,74.54597039945054,37.69,37.52315063873626,37.52718764747252,0.7368421052631579,0.0,10.7825,26.740650638736263,0.0,794.3467750000001,-1969.9837325557005,46
bias_corrected_det,46,20,70.45,72.76325256164834,72.77390285329669,35.52,34.4254242985989,34.4319597071978,0.47368421052631576,0.0,10.7825,23.6429242985989,0.0,759.6271250000001,-1665.6440168362926,46
bias_corrected_det,46,21,64.51,69.53177159131869,69.54078406263737,32.61,32.5827825104945,32.58917338098901,0.21052631578947367,0.0,8.626,23.956782510494506,0.0,556.46326,-1545.4520397520007,46
bias_corrected_det,46,22,55.67,60.77552036483517,60.79180009967033,29.96,30.276353323104395,30.28437285620879,0.0,0.0,0.0,30.276353323104395,0.0,0.0,-1685.4845894972218,46
bias_corrected_det,46,23,51.93,54.9634362603022,54.963436260604404,27.28,27.357758029697802,27.357758029395605,0.0,0.0,0.0,27.357758029697802,0.0,0.0,-1420.6883744822069,46
bias_corrected_det,47,0,57.98,54.73649424313187,54.75449616626374,25.76,26.522098999065932,26.525246388131865,0.5,0.0,10.7825,15.739598999065931,0.0,625.16935,-912.5819499658427,47
bias_corrected_det,47,1,57.61,52.41049418096154,52.48320088192308,24.17,25.022292527032967,25.022367294065933,0.2368421052631579,0.0,0.0,25.022292527032967,0.0,0.0,-1441.5342724823693,47
bias_corrected_det,47,2,54.29,47.9548895167033,47.99886705340659,23.11,23.755120953818682,23.778294157637365,0.2368421052631579,2.2998684210526275,0.0,26.05498937487131,0.0,-124.85985657894715,-1414.5253731617636,47
bias_corrected_det,47,3,51.7,45.388626965631865,45.44169466126373,22.6,23.603392142857142,23.608686675714285,0.2874999999999999,10.7825,0.0,34.385892142857145,0.0,-557.4552500000001,-1777.7506237857144,47
bias_corrected_det,47,4,51.66,45.69567459021978,45.695938720439564,22.44,23.49058595510989,23.50027705021978,0.5249999999999999,10.7825,0.0,34.27308595510989,0.0,-557.02395,-1770.547620440977,47
bias_corrected_det,47,5,50.87,47.903393373763734,47.972018427527466,22.85,23.586924217142858,23.587135124285716,0.7625,10.7825,0.0,34.36942421714286,0.0,-548.505775,-1748.372609926057,47
bias_corrected_det,47,6,54.21,55.8535440126923,55.85468981538461,24.25,30.217494506153848,30.222989012307693,1.0,0.0,0.0,30.217494506153848,0.0,0.0,-1638.0903771786002,47
bias_corrected_det,47,7,57.18,54.789239156675826,54.77471618335165,24.93,25.734633357884615,25.71325004576923,1.0,0.0,0.0,25.734633357884615,0.0,0.0,-1471.5063354038423,47
bias_corrected_det,47,8,54.06,62.926249800274725,62.93857337054945,26.36,29.077434291346155,29.09728655269231,1.0,0.0,10.7825,18.294934291346152,0.0,582.90195,-989.0241477901731,47
bias_corrected_det,47,9,53.65,64.43494399211538,64.44792470423076,27.99,28.319438795054943,28.320376920109886,0.7368421052631579,0.0,10.7825,17.536938795054944,0.0,578.481125,-940.8567663546977,47
bias_corrected_det,47,10,52.37,53.08301566942308,53.04355230884615,28.5,27.286911618324176,27.25114474664835,0.47368421052631576,10.7825,0.0,38.069411618324175,0.0,-564.679525,-1993.6950864516368,47
bias_corrected_det,47,11,49.16,53.51606457403847,53.46399598807693,28.8,28.720880876208792,28.704543202417582,0.7111842105263158,2.329736842105263,0.0,31.050617718314054,0.0,-114.52986315789471,-1526.4483670323189,47
bias_corrected_det,47,12,46.86,54.66535768695055,54.6681965739011,28.3,28.564249673076922,28.577268066153845,0.7625,0.0,0.0,28.564249673076922,0.0,0.0,-1338.5207396803846,47
bias_corrected_det,47,13,41.33,48.91310785840659,48.81930571681318,26.43,27.984499484368133,27.989936468736264,0.7625,10.7825,0.0,38.76699948436813,0.0,-445.64072500000003,-1602.2400886889347,47
bias_corrected_det,47,14,45.05,57.206893385934066,57.22351821186813,26.01,28.965402391263734,28.973745962527467,1.0,0.0,0.0,28.965402391263734,0.0,0.0,-1304.891377726431,47
bias_corrected_det,47,15,48.63,66.24614864005495,66.2539483801099,26.43,31.21221633815934,31.23989072631868,1.0,0.0,10.7825,20.429716338159338,0.0,524.352975,-993.4971055246887,47
bias_corrected_det,47,16,54.66,59.35742237681319,59.28913715362638,27.36,32.40068713986264,32.43833448972528,0.7368421052631579,1.1648684210526314,0.0,33.56555556091527,0.0,-63.671707894736834,-1834.6932669596285,47
bias_corrected_det,47,17,62.84,51.801703296346155,51.80340659269231,30.1,34.85005037689561,34.87237608379122,0.7625,10.7825,0.0,45.63255037689561,0.0,-677.5723,-2867.54946568412,47
bias_corrected_det,47,18,74.34,72.36505115667582,72.36716363335164,33.83,37.04158597593407,37.04723687186814,1.0,0.0,10.7825,26.25908597593407,0.0,801.5710500000001,-1952.1004514509389,47
bias_corrected_det,47,19,76.16,74.53354971472527,74.54597039945054,34.61,37.48975404873626,37.49379105747252,0.7368421052631579,0.0,10.7825,26.70725404873626,0.0,821.1952,-2034.0244683517535,47
bias_corrected_det,47,20,75.62,72.98456771164835,72.9952180032967,33.92,34.4254242985989,34.4319597071978,0.47368421052631576,0.0,10.7825,23.6429242985989,0.0,815.3726500000001,-1787.8779354600488,47
bias_corrected_det,47,21,71.75,69.53177159131869,69.54078406263737,32.16,32.5827825104945,32.58917338098901,0.21052631578947367,0.0,8.626,23.956782510494506,0.0,618.9155,-1718.8991451279808,47
